Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-29,2914.0,2945.65,2859.45,2923.5,2912.097633591705,19481.0,2735.0,56730574.0,3786.0,19.43,86.2,9.5,1619654400.0
2021-04-28,2814.0,2893.45,2800.3,2858.4,2861.8476535541754,11592.0,1301.0,33174538.0,2661.0,22.96,93.15,44.4,1619568000.0
2021-04-27,2850.0,2865.1,2801.5,2812.7,2820.7980269297427,7501.0,972.0,21158806.0,2691.0,35.88,63.6,-37.3,1619481600.0
2021-04-26,2920.0,2924.7,2833.0,2838.4,2863.504257660893,17263.0,3217.0,49432674.0,6731.0,38.99,91.7,-81.6,1619395200.0
2021-04-23,2910.0,2928.95,2805.0,2884.85,2866.3664300301466,20566.0,2485.0,58949692.0,2946.0,14.32,123.95,-25.15,1619136000.0
2021-04-22,2925.0,2968.2,2871.0,2878.6,2919.9656230333544,12712.0,1779.0,37118603.0,3637.0,28.61,97.2,-46.4,1619049600.0
2021-04-20,2931.0,3002.5,2862.4,2903.2,2933.28966033746,45398.0,5869.0,133165484.0,15109.0,33.28,140.1,-27.8,1618876800.0
2021-04-19,2939.8,3045.0,2823.15,2998.75,3000.705341960559,45283.0,4170.0,135880940.0,7502.0,16.57,221.85,58.95,1618790400.0
2021-04-16,2974.0,3020.2,2907.5,2917.8,2967.455148071625,23232.0,2644.0,68939918.0,4532.0,19.51,112.7,-56.2,1618531200.0
2021-04-15,3065.0,3065.0,2900.0,2932.65,2971.092155257124,61060.0,8989.0,181414887.0,13714.0,22.46,165.0,-132.35,1618444800.0
2021-04-13,3344.0,3356.95,2910.0,2948.8,3105.5838538347143,70605.0,11225.0,219269748.0,22464.0,31.82,446.95,-395.2,1618272000.0
2021-04-12,3165.0,3398.95,3119.05,3338.7,3280.20984226462,75633.0,9821.0,248092111.0,15489.0,20.48,279.9,173.7,1618185600.0
2021-04-09,3160.0,3232.85,3120.0,3139.2,3174.571956742768,21638.0,2839.0,68691388.0,3902.0,18.03,112.85,-20.8,1617926400.0
2021-04-08,3048.0,3217.0,2988.0,3128.8,3121.738246429956,33543.0,4058.0,104712466.0,5240.0,15.62,229.0,80.8,1617840000.0
2021-04-07,3098.0,3103.1,2972.15,2987.25,3015.9979317896104,24659.0,3633.0,74371493.0,8116.0,32.91,130.95,-110.75,1617753600.0
2021-04-06,2915.0,3085.0,2885.0,3065.45,2976.293778164282,25298.0,3277.0,75294280.0,5223.0,20.65,200.0,150.45,1617667200.0
2021-04-05,2755.15,2924.85,2723.0,2897.9,2877.2078607227645,34119.0,4348.0,98167455.0,9088.0,26.64,201.85,142.75,1617580800.0
2021-04-01,2719.9,2750.0,2666.0,2731.9,2708.028877463581,11670.0,1957.0,31602697.0,4785.0,41.0,84.0,12.0,1617235200.0
2021-03-31,2618.05,2735.0,2618.05,2707.45,2683.874845251429,16963.0,2817.0,45526569.0,6708.0,39.54,116.95,89.4,1617148800.0
2021-03-30,2608.7,2683.9,2595.4,2617.4,2642.1753170349066,15298.0,2126.0,40419998.0,7470.0,48.83,88.5,8.7,1617062400.0
2021-03-26,2501.95,2589.95,2485.65,2572.25,2534.772289454186,4049.0,607.0,10263293.0,1716.0,42.38,104.3,70.3,1616716800.0
2021-03-25,2489.8,2520.35,2443.55,2462.15,2462.4633498583567,11296.0,451.0,27815986.0,9618.0,85.15,76.8,-27.65,1616630400.0
2021-03-24,2599.0,2599.0,2464.85,2475.35,2546.7456356855887,55507.0,692.0,141362210.0,52580.0,94.73,134.15,-123.65,1616544000.0
2021-03-23,2593.8,2618.85,2542.35,2556.15,2584.987341772152,9559.0,1605.0,24709894.0,6801.0,71.15,76.5,-37.65,1616457600.0
2021-03-22,2533.0,2584.7,2533.0,2572.4,2562.002780419989,13667.0,1857.0,35014892.0,6893.0,50.44,51.7,39.4,1616371200.0
2021-03-19,2410.0,2539.15,2390.9,2518.15,2489.35322544392,8898.0,876.0,22150265.0,3878.0,43.58,148.25,108.15,1616112000.0
2021-03-18,2467.0,2510.0,2372.45,2414.8,2442.886629119733,9588.0,1582.0,23422397.0,5045.0,52.62,137.55,-52.2,1616025600.0
2021-03-17,2531.2,2565.5,2432.0,2451.85,2494.0720095037923,10943.0,1719.0,27292630.0,5983.0,54.67,133.5,-79.35,1615939200.0
2021-03-16,2486.6,2548.0,2428.45,2528.5,2483.8138023519705,9694.0,1327.0,24078091.0,3301.0,34.05,119.55,41.9,1615852800.0
2021-03-15,2325.0,2423.65,2315.85,2408.6,2385.418607728957,7556.0,1021.0,18024223.0,2169.0,28.71,107.8,83.6,1615766400.0
2021-03-12,2361.85,2385.3,2329.0,2339.85,2358.6723918367343,30625.0,377.0,72234342.0,29088.0,94.98,56.3,-22.0,1615507200.0
2021-03-10,2371.9,2371.9,2331.05,2349.1,2350.4860139860134,3718.0,658.0,8739107.0,2437.0,65.55,40.85,-22.8,1615334400.0
2021-03-09,2306.1,2367.0,2306.1,2362.0,2340.0314039408863,1624.0,318.0,3800211.0,696.0,42.86,60.9,55.9,1615248000.0
2021-03-08,2303.3,2397.95,2291.1,2315.25,2343.39237295548,11433.0,1754.0,26792005.0,5394.0,47.18,106.85,11.95,1615161600.0
2021-03-05,2345.0,2345.0,2290.0,2304.25,2305.8913696865607,2329.0,436.0,5370421.0,1417.0,60.84,55.0,-40.75,1614902400.0
2021-03-04,2325.0,2372.7,2300.6,2338.5,2354.165749870265,9635.0,1485.0,22682387.0,5540.0,57.5,72.1,13.5,1614816000.0
2021-03-03,2349.75,2372.3,2318.65,2325.5,2343.848598769652,2926.0,561.0,6858101.0,708.0,24.2,53.65,-24.25,1614729600.0
2021-03-02,2351.9,2365.1,2303.0,2332.1,2331.006899525657,2319.0,421.0,5405605.0,636.0,27.43,62.1,-19.8,1614643200.0
2021-03-01,2340.0,2344.05,2286.5,2334.25,2316.810281170122,14084.0,2115.0,32629956.0,8876.0,63.02,57.55,-5.75,1614556800.0
2021-02-26,2315.0,2354.35,2242.0,2301.75,2288.486255629756,6439.0,963.0,14735563.0,1882.0,29.23,112.35,-13.25,1614297600.0
2021-02-25,2330.0,2335.35,2288.0,2304.4,2306.9384950782846,15137.0,1957.0,34920128.0,5699.0,37.65,47.35,-25.6,1614211200.0
2021-02-24,2339.0,2339.0,2162.0,2288.8,2246.2846558718024,59658.0,4666.0,134008850.0,35663.0,59.78,177.0,-50.2,1614124800.0
2021-02-23,2449.8,2449.8,2277.6,2285.5,2321.1397290966493,9819.0,1532.0,22791271.0,4128.0,42.04,172.2,-164.3,1614038400.0
2021-02-22,2435.0,2542.0,2345.0,2394.15,2446.518128654971,19665.0,3003.0,48110779.0,6414.0,32.62,197.0,-40.85,1613952000.0
2021-02-19,2499.1,2499.1,2399.0,2433.0,2438.921919479463,4918.0,801.0,11994618.0,2319.0,47.15,100.1,-66.1,1613692800.0
2021-02-18,2620.0,2620.0,2482.25,2499.1,2522.3549588123046,21487.0,2024.0,54197841.0,4836.0,22.51,137.75,-120.9,1613606400.0
2021-02-17,2409.35,2626.3,2409.35,2594.7,2573.5368405394684,40336.0,6696.0,103806182.0,5526.0,13.7,216.95,185.35,1613520000.0
2021-02-16,2400.15,2437.0,2380.35,2387.55,2425.560769308227,19862.0,637.0,48176488.0,18476.0,93.02,56.65,-12.6,1613433600.0
2021-02-15,2484.95,2484.95,2406.0,2417.75,2434.18510963794,3922.0,833.0,9546874.0,2170.0,55.33,78.95,-67.2,1613347200.0
2021-02-12,2434.05,2454.4,2392.8,2427.85,2420.4124038026257,2209.0,342.0,5346691.0,676.0,30.6,61.6,-6.2,1613088000.0
2021-02-11,2387.05,2442.1,2364.9,2435.7,2422.2541782729804,1436.0,327.0,3478357.0,425.0,29.6,77.2,48.65,1613001600.0
2021-02-10,2395.75,2398.8,2355.6,2391.4,2369.2353179424867,2469.0,415.0,5849642.0,897.0,36.33,43.2,-4.35,1612915200.0
2021-02-09,2424.8,2454.8,2390.05,2404.45,2424.428063040162,1967.0,365.0,4768850.0,812.0,41.28,64.75,-20.35,1612828800.0
2021-02-08,2415.0,2467.85,2403.05,2407.9,2433.0386852821407,6876.0,1656.0,16729574.0,4794.0,69.72,64.8,-7.1,1612742400.0
2021-02-05,2453.0,2472.0,2387.0,2397.0,2421.3499667332,6012.0,1244.0,14557156.0,2710.0,45.08,85.0,-56.0,1612483200.0
2021-02-04,2388.0,2510.0,2387.95,2478.7,2460.632792959704,10795.0,1854.0,26562531.0,3013.0,27.91,122.05,90.7,1612396800.0
2021-02-03,2465.0,2467.35,2325.0,2368.35,2402.1442403402407,11051.0,2306.0,26546096.0,5811.0,52.58,142.35,-96.65,1612310400.0
2021-02-02,2306.0,2494.45,2306.0,2446.0,2427.6491030337183,10647.0,1392.0,25847180.0,5371.0,50.45,188.45,140.0,1612224000.0
2021-02-01,2300.0,2315.55,2213.65,2296.1,2263.5807291666665,4608.0,987.0,10430580.0,1144.0,24.83,101.9,-3.9,1612137600.0
2021-01-29,2279.0,2279.0,2207.5,2247.35,2240.9247070555966,4011.0,831.0,8988349.0,1472.0,36.7,71.5,-31.65,1611878400.0
2021-01-28,2370.0,2370.0,2210.0,2249.5,2267.065660377358,3975.0,804.0,9011586.0,1058.0,26.62,160.0,-120.5,1611792000.0
2021-01-27,2300.0,2359.2,2274.9,2349.5,2336.758820564516,3968.0,686.0,9272259.0,1435.0,36.16,84.3,49.5,1611705600.0
2021-01-25,2297.5,2333.0,2246.5,2282.6,2290.0247776365945,1574.0,314.0,3604499.0,521.0,33.1,86.5,-14.9,1611532800.0
2021-01-22,2274.75,2308.5,2271.2,2295.8,2292.915621436716,3508.0,627.0,8043548.0,2581.0,73.57,37.3,21.05,1611273600.0
2021-01-21,2332.0,2332.0,2248.15,2298.2,2284.4445589447646,14556.0,1372.0,33252375.0,5104.0,35.06,83.85,-33.8,1611187200.0
2021-01-20,2335.0,2335.0,2268.0,2295.6,2292.242796610169,2360.0,367.0,5409693.0,1303.0,55.21,67.0,-39.4,1611100800.0
2021-01-19,2254.75,2285.95,2213.0,2267.65,2244.746103221337,2887.0,605.0,6480582.0,1168.0,40.46,72.95,12.9,1611014400.0
2021-01-18,2276.0,2330.35,2225.0,2231.15,2277.339656194428,3374.0,507.0,7683744.0,1265.0,37.49,105.35,-44.85,1610928000.0
2021-01-15,2314.2,2351.65,2280.0,2293.75,2315.220988900101,4955.0,971.0,11471920.0,3001.0,60.56,71.65,-20.45,1610668800.0
2021-01-14,2398.0,2400.0,2325.2,2334.1,2344.118082422204,5945.0,1178.0,13935782.0,2917.0,49.07,74.8,-63.9,1610582400.0
2021-01-13,2389.0,2404.95,2375.5,2397.7,2392.356245869134,3026.0,426.0,7239270.0,1146.0,37.87,29.45,8.7,1610496000.0
2021-01-12,2400.0,2412.3,2375.0,2389.7,2398.6919148936167,5875.0,817.0,14092315.0,3005.0,51.15,37.3,-10.3,1610409600.0
2021-01-11,2450.0,2450.0,2358.0,2375.7,2380.49443016281,8169.0,1222.0,19446259.0,3877.0,47.46,92.0,-74.3,1610323200.0
2021-01-08,2420.0,2445.2,2376.15,2407.15,2418.536264497144,11554.0,1610.0,27943768.0,6949.0,60.14,69.05,-12.85,1610064000.0
2021-01-07,2369.9,2426.1,2361.4,2395.6,2399.956808199121,5464.0,913.0,13113364.0,1681.0,30.76,64.7,25.7,1609977600.0
2021-01-06,2372.0,2404.0,2327.9,2351.25,2358.115185151488,10991.0,2123.0,25918044.0,5270.0,47.95,76.1,-20.75,1609891200.0
2021-01-05,2425.0,2425.0,2361.65,2387.25,2393.299541284404,6540.0,742.0,15652179.0,3161.0,48.33,63.35,-37.75,1609804800.0
2021-01-04,2410.0,2454.2,2387.75,2398.4,2412.9182363013697,7008.0,875.0,16909731.0,2942.0,41.98,66.45,-11.6,1609718400.0
2021-01-01,2315.0,2423.0,2307.75,2406.9,2397.2653188982176,27156.0,3121.0,65100137.0,9988.0,36.78,115.25,91.9,1609459200.0
2020-12-31,2318.0,2320.6,2298.1,2307.3,2307.738346799254,8045.0,613.0,18565755.0,1431.0,17.79,22.5,-10.7,1609372800.0
2020-12-30,2321.0,2330.0,2289.6,2318.25,2306.0256410256407,16887.0,1085.0,38941855.0,3595.0,21.29,40.4,-2.75,1609286400.0
2020-12-29,2345.0,2345.0,2278.5,2313.65,2293.2862144079663,12854.0,868.0,29477901.0,1492.0,11.61,66.5,-31.35,1609200000.0
2020-12-28,2282.0,2334.0,2280.05,2297.1,2304.878739958252,15809.0,2138.0,36437828.0,8161.0,51.62,53.95,15.1,1609113600.0
2020-12-24,2242.0,2290.0,2223.2,2276.3,2249.209934395501,6402.0,749.0,14399442.0,3259.0,50.91,66.8,34.3,1608768000.0
2020-12-23,2195.05,2230.0,2191.95,2223.65,2209.33023691222,13887.0,970.0,30680969.0,3793.0,27.31,38.05,28.6,1608681600.0
2020-12-22,2200.0,2256.95,2148.1,2177.5,2205.035851325812,17461.0,1070.0,38502131.0,1595.0,9.13,108.85,-22.5,1608595200.0
2020-12-21,2190.0,2259.0,2106.05,2199.3,2215.391149655325,31479.0,3766.0,69738298.0,13290.0,42.22,152.95,9.3,1608508800.0
2020-12-18,2186.75,2195.0,2155.55,2182.7,2178.724445221037,5723.0,867.0,12468840.0,2700.0,47.18,39.45,-4.05,1608249600.0
2020-12-17,2160.0,2195.1,2145.0,2156.3,2168.441842610365,5210.0,825.0,11297582.0,2080.0,39.92,50.1,-3.7,1608163200.0
2020-12-16,2177.0,2204.0,2136.0,2177.65,2176.6213776030286,6867.0,1175.0,14946859.0,3168.0,46.13,68.0,0.65,1608076800.0
2020-12-15,2145.0,2194.2,2118.45,2178.35,2158.782793175048,11077.0,1516.0,23912837.0,4354.0,39.31,75.75,33.35,1607990400.0
2020-12-14,2200.0,2200.0,2132.0,2141.55,2148.868759342301,3345.0,484.0,7187966.0,1323.0,39.55,68.0,-58.45,1607904000.0
2020-12-11,2175.0,2195.5,2163.65,2183.75,2182.948236371965,4366.0,841.0,9530752.0,2647.0,60.63,31.85,8.75,1607644800.0
2020-12-10,2150.25,2206.2,2150.25,2177.0,2180.0728350624604,4723.0,994.0,10296484.0,2540.0,53.78,55.95,26.75,1607558400.0
2020-12-09,2244.6,2249.05,2175.0,2186.7,2243.2503996390988,203934.0,765.0,457475027.0,201834.0,98.97,74.05,-57.9,1607472000.0
2020-12-08,2235.0,2254.15,2223.9,2234.5,2236.383561643836,1825.0,400.0,4081400.0,812.0,44.49,30.25,-0.5,1607385600.0
2020-12-07,2222.0,2299.0,2222.0,2232.4,2248.234345939244,3226.0,781.0,7252804.0,1203.0,37.29,77.0,10.4,1607299200.0
2020-12-04,2249.55,2255.55,2231.1,2235.5,2238.022893030794,4936.0,964.0,11046881.0,2651.0,53.71,24.45,-14.05,1607040000.0
2020-12-03,2290.0,2290.0,2242.0,2254.35,2258.523371104816,1412.0,320.0,3189035.0,576.0,40.79,48.0,-35.65,1606953600.0
2020-12-02,2250.35,2285.6,2222.0,2246.05,2245.7190332326286,2317.0,488.0,5203331.0,806.0,34.79,63.6,-4.3,1606867200.0
2020-12-01,2290.0,2300.0,2260.9,2270.95,2277.092403486924,4015.0,771.0,9142526.0,1772.0,44.13,39.1,-19.05,1606780800.0
2020-11-27,2244.0,2301.8,2231.85,2291.0,2275.41500630517,7930.0,1556.0,18044041.0,5600.0,70.62,69.95,47.0,1606435200.0
2020-11-26,2245.0,2257.25,2204.0,2228.8,2223.7834115805945,3195.0,770.0,7104988.0,1812.0,56.71,53.25,-16.2,1606348800.0
2020-11-25,2273.95,2273.95,2192.0,2240.1,2232.110035975685,8061.0,1847.0,17993039.0,3754.0,46.57,81.95,-33.85,1606262400.0
2020-11-24,2307.0,2375.95,2260.25,2271.75,2308.315058441218,19079.0,2953.0,44040343.0,10572.0,55.41,115.7,-35.25,1606176000.0
2020-11-23,2200.6,2329.55,2192.65,2293.85,2285.7978032950573,8012.0,1710.0,18313812.0,2881.0,35.96,136.9,93.25,1606089600.0
2020-11-20,2169.75,2242.45,2131.9,2196.2,2192.392079889807,14520.0,3297.0,31833533.0,10282.0,70.81,110.55,26.45,1605830400.0
2020-11-19,2138.0,2176.35,2121.35,2124.75,2153.201528559936,2486.0,625.0,5352859.0,1154.0,46.42,55.0,-13.25,1605744000.0
2020-11-18,2153.85,2173.85,2146.0,2152.4,2156.4405479452053,1825.0,364.0,3935504.0,744.0,40.77,27.85,-1.45,1605657600.0
2020-11-17,2195.0,2195.0,2140.0,2144.2,2147.917798819816,14574.0,547.0,31303754.0,13836.0,94.94,55.0,-50.8,1605571200.0
2020-11-14,2370.0,2370.0,2182.1,2191.7,2193.504807692308,1040.0,193.0,2281245.0,545.0,52.4,187.9,-178.3,1605312000.0
2020-11-13,2140.95,2180.5,2135.0,2174.25,2166.409848484848,2640.0,528.0,5719322.0,1309.0,49.58,45.5,33.3,1605225600.0
2020-11-12,2140.0,2166.5,2140.0,2162.2,2155.9552585705983,1721.0,316.0,3710399.0,521.0,30.27,26.5,22.2,1605139200.0
2020-11-11,2150.0,2205.0,2134.0,2153.65,2163.72932580538,3011.0,785.0,6514989.0,1283.0,42.61,71.0,3.65,1605052800.0
2020-11-10,2273.4,2273.4,2095.5,2128.75,2131.473518899599,9233.0,1952.0,19679895.0,3449.0,37.36,177.9,-144.65,1604966400.0
2020-11-09,2301.4,2311.0,2253.05,2273.4,2274.3304809678366,3389.0,719.0,7707706.0,1256.0,37.06,57.95,-28.0,1604880000.0
2020-11-06,2322.0,2375.2,2265.95,2311.05,2321.0067917914266,13693.0,1952.0,31781546.0,2242.0,16.37,109.25,-10.95,1604620800.0
2020-11-05,2310.0,2365.0,2292.0,2320.7,2336.795267781241,7058.0,1311.0,16493101.0,3200.0,45.34,73.0,10.7,1604534400.0
2020-11-04,2278.95,2317.4,2269.85,2294.05,2283.064577325846,39534.0,571.0,90258675.0,35634.0,90.14,47.55,15.1,1604448000.0
2020-11-03,2306.3,2332.75,2269.95,2287.65,2300.558856502242,3568.0,647.0,8208394.0,909.0,25.48,62.8,-18.65,1604361600.0
2020-11-02,2335.55,2338.6,2227.4,2267.65,2287.197049180328,3050.0,614.0,6975951.0,1085.0,35.57,111.2,-67.9,1604275200.0
2020-10-30,2313.55,2314.15,2265.0,2294.95,2298.844155844156,2387.0,463.0,5487341.0,931.0,39.0,49.15,-18.6,1604016000.0
2020-10-29,2274.0,2327.65,2249.95,2313.55,2302.7448341008385,8469.0,1854.0,19501946.0,4420.0,52.19,77.7,39.55,1603929600.0
2020-10-28,2273.0,2275.0,2224.05,2262.15,2257.59828536436,3266.0,572.0,7373316.0,1199.0,36.71,50.95,-10.85,1603843200.0
2020-10-27,2239.2,2296.4,2239.2,2270.75,2270.072142857143,2800.0,486.0,6356202.0,1245.0,44.46,57.2,31.55,1603756800.0
2020-10-26,2290.0,2395.0,2240.0,2264.4,2312.421187347188,26176.0,3903.0,60529937.0,9142.0,34.93,155.0,-25.6,1603670400.0
2020-10-23,2210.0,2313.0,2200.05,2300.4,2273.0322048941293,15774.0,3102.0,35854810.0,9094.0,57.65,112.95,90.4,1603411200.0
2020-10-22,2175.0,2249.15,2170.0,2229.8,2216.4580980848,9033.0,1249.0,20021266.0,4009.0,44.38,79.15,54.8,1603324800.0
2020-10-21,2061.35,2213.2,2061.35,2188.4,2165.5717742564984,12811.0,2894.0,27743140.0,7984.0,62.32,151.85,127.05,1603238400.0
2020-10-20,2100.0,2221.0,2100.0,2127.75,2164.6786420283624,11635.0,2343.0,25186036.0,3602.0,30.96,121.0,27.75,1603152000.0
2020-10-19,2091.7,2135.3,2059.1,2123.7,2110.6973154362418,2980.0,652.0,6289878.0,917.0,30.77,76.2,32.0,1603065600.0
2020-10-16,2059.9,2084.6,2014.0,2063.85,2049.410606541759,3149.0,665.0,6453594.0,933.0,29.63,70.6,3.95,1602806400.0
2020-10-15,2060.0,2099.0,2023.95,2074.35,2055.7430866676964,6473.0,1315.0,13306825.0,2408.0,37.2,75.05,14.35,1602720000.0
2020-10-14,2105.0,2138.75,2046.15,2055.4,2076.671691420971,4511.0,793.0,9367866.0,1551.0,34.38,92.6,-49.6,1602633600.0
2020-10-13,2180.1,2180.1,2111.6,2126.85,2137.9803964042026,9233.0,1422.0,19739973.0,3306.0,35.81,68.5,-53.25,1602547200.0
2020-10-12,2030.3,2208.8,1990.0,2180.1,2137.6232739172474,40337.0,6527.0,86225310.0,17349.0,43.01,218.8,149.8,1602460800.0
2020-10-09,2130.0,2180.0,2046.6,2054.7,2119.9907856665923,22465.0,2624.0,47625593.0,3684.0,16.4,133.4,-75.3,1602201600.0
2020-10-08,2200.0,2200.0,2124.95,2139.85,2156.052103061,22705.0,3169.0,48953163.0,4816.0,21.21,75.05,-60.15,1602115200.0
2020-10-07,2004.0,2329.8,1935.15,2227.2,2198.4805739762464,80073.0,11340.0,176038935.0,14378.0,17.96,394.65,223.2,1602028800.0
2020-10-06,1945.7,2000.0,1926.45,1994.35,1985.6418368914144,13022.0,2206.0,25857028.0,6905.0,53.03,73.55,48.65,1601942400.0
2020-10-05,1878.7,1940.55,1861.7,1929.75,1901.7997198879552,5712.0,976.0,10863080.0,1747.0,30.58,78.85,51.05,1601856000.0
2020-10-01,1878.65,1894.6,1848.75,1860.35,1873.5856601172009,2901.0,591.0,5435272.0,1438.0,49.57,45.85,-18.3,1601510400.0
2020-09-30,1881.0,1893.5,1866.65,1878.65,1880.534429824561,4560.0,811.0,8575237.0,1649.0,36.16,26.85,-2.35,1601424000.0
2020-09-29,1934.0,1945.0,1877.95,1882.7,1891.150226422524,5079.0,850.0,9605152.0,1391.0,27.39,67.05,-51.3,1601337600.0
2020-09-28,1849.8,1943.0,1815.85,1900.2,1881.3655095184768,4465.0,663.0,8400297.0,1980.0,44.34,127.15,50.4,1601251200.0
2020-09-25,1800.0,1840.4,1762.4,1822.85,1807.4984163547365,3473.0,548.0,6277442.0,702.0,20.21,78.0,22.85,1600992000.0
2020-09-24,1800.95,1828.05,1775.0,1785.8,1797.1108692271807,6431.0,1373.0,11557220.0,3496.0,54.36,53.05,-15.15,1600905600.0
2020-09-23,1825.0,1843.55,1768.0,1815.0,1810.91735966736,5772.0,1059.0,10452615.0,3484.0,60.36,75.55,-10.0,1600819200.0
2020-09-22,1881.0,1908.5,1800.0,1804.5,1817.6975966894795,6283.0,1108.0,11420594.0,2676.0,42.59,108.5,-76.5,1600732800.0
2020-09-21,2000.0,2000.0,1815.8,1884.65,1914.7292314288777,9329.0,1952.0,17862509.0,5610.0,60.14,184.2,-115.35,1600646400.0
2020-09-18,1980.0,2009.4,1952.45,1989.5,1980.1615214413653,9491.0,1700.0,18793713.0,5406.0,56.96,56.95,9.5,1600387200.0
2020-09-17,1957.0,2006.05,1948.4,1976.45,1984.6392469470827,5896.0,835.0,11701433.0,3195.0,54.19,57.65,19.45,1600300800.0
2020-09-16,1932.0,1977.2,1932.0,1955.1,1961.627528833428,5289.0,760.0,10375048.0,2729.0,51.6,45.2,23.1,1600214400.0
2020-09-15,1943.0,1943.0,1904.85,1921.0,1919.0113382899629,5380.0,1201.0,10324281.0,3722.0,69.18,38.15,-22.0,1600128000.0
2020-09-14,1855.0,1945.0,1855.0,1935.7,1910.7119303011848,21349.0,3430.0,40791789.0,16243.0,76.08,90.0,80.7,1600041600.0
2020-09-11,1760.0,1842.0,1760.0,1839.65,1831.643209200438,3652.0,463.0,6689161.0,1847.0,50.58,82.0,79.65,1599782400.0
2020-09-10,1798.0,1815.65,1770.0,1797.0,1791.6836632002685,2981.0,733.0,5341009.0,1493.0,50.08,45.65,-1.0,1599696000.0
2020-09-09,1780.0,1802.6,1768.0,1777.4,1779.1566164154103,8358.0,260.0,14870191.0,7626.0,91.24,34.6,-2.6,1599609600.0
2020-09-08,1813.0,1831.75,1792.9,1797.15,1806.449435382685,3985.0,891.0,7198701.0,1756.0,44.07,38.85,-15.85,1599523200.0
2020-09-07,1859.6,1859.95,1805.8,1818.65,1821.26780529462,5855.0,796.0,10663523.0,1610.0,27.5,54.15,-40.95,1599436800.0
2020-09-04,1827.0,1872.05,1826.35,1844.65,1849.8910891089108,1212.0,326.0,2242068.0,515.0,42.49,45.7,17.65,1599177600.0
2020-09-03,1867.95,1889.0,1846.1,1851.85,1868.2635489510487,2288.0,521.0,4274587.0,725.0,31.69,42.9,-16.1,1599091200.0
2020-09-02,1825.0,1869.0,1818.0,1861.1,1854.204030620216,6401.0,1425.0,11868760.0,4967.0,77.6,51.0,36.1,1599004800.0
2020-09-01,1750.0,1869.75,1740.6,1801.4,1812.0147002428728,7823.0,2016.0,14175391.0,3509.0,44.85,129.15,51.4,1598918400.0
2020-08-31,1800.0,1853.0,1751.85,1775.95,1812.189624035462,12182.0,2725.0,22076094.0,7798.0,64.01,101.15,-24.05,1598832000.0
2020-08-28,1851.0,1889.65,1833.2,1842.35,1861.7405735528407,3766.0,651.0,7011315.0,1526.0,40.52,56.45,-8.65,1598572800.0
2020-08-27,1849.0,1859.2,1845.4,1855.8,1855.075991189428,908.0,149.0,1684409.0,385.0,42.4,13.8,6.8,1598486400.0
2020-08-26,1858.0,1865.0,1837.45,1850.85,1848.8111528574248,5057.0,446.0,9349438.0,1283.0,25.37,27.55,-7.15,1598400000.0
2020-08-25,1870.0,1870.0,1834.05,1841.0,1852.3577906018136,4852.0,920.0,8987640.0,2374.0,48.93,35.95,-29.0,1598313600.0
2020-08-24,1850.0,1860.85,1840.0,1845.1,1850.2820204449788,1663.0,237.0,3077019.0,799.0,48.05,20.85,-4.9,1598227200.0
2020-08-21,1860.0,1865.6,1831.2,1844.25,1848.9501445086703,2768.0,451.0,5117894.0,1228.0,44.36,34.4,-15.75,1597968000.0
